Date,Region,Disease,New_Cases
2025-01-19,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),130
2025-01-26,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),691
2025-02-02,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),368
2025-02-09,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),110
2025-02-16,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),109
2025-02-23,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),260
2025-03-02,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),148
2025-03-09,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),40
2025-03-16,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),21
2025-03-23,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),2
2025-03-30,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),19
2025-04-06,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-04-13,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-04-20,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-04-27,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-04,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-11,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-18,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-05-25,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),9
2025-06-01,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),0
2025-06-08,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),85
2025-06-15,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),307
2025-06-22,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),111
2025-06-29,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),43
2025-07-06,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),464
2025-07-13,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),257
2025-07-20,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),1051
2025-07-27,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),877
2025-08-03,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),162
2025-08-10,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),669
2025-08-17,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),971
2025-08-24,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),2386
2025-08-31,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),331
2025-09-07,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),2109
2025-09-14,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),668
2025-09-21,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),211
2025-09-28,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),220
2025-10-05,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),563
2025-10-12,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),971
2025-10-19,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),341
2025-10-26,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),602
2025-11-02,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),399
2025-11-09,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),408
2025-11-16,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),258
2025-11-23,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),383
2025-11-30,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),624
2025-12-07,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),601
2025-12-14,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),393
2025-12-21,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),596
2025-12-28,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),2433
2026-01-04,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),569
2026-01-11,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),192
2026-01-18,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),681
2026-01-25,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),1056
2026-02-01,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),952
2026-02-08,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),511
2026-02-15,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),552
2026-02-22,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),360
2026-03-01,Rajasthan,Endemic Aggregate (Dengue/Malaria/Viral),307
2020-01-05,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4927
2020-01-12,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1806
2020-01-19,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),6927
2020-01-26,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1861
2020-02-02,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),122
2020-02-09,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1000
2020-02-16,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4577
2020-02-23,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4248
2020-03-01,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),239
2020-03-08,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),79
2020-03-15,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),113
2020-03-22,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),132
2020-03-29,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),149
2020-04-05,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),7
2020-04-12,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-04-19,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-04-26,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-03,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-10,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-17,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2020-05-24,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),53
2020-05-31,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),296
2020-06-07,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2853
2020-06-14,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1365
2020-06-21,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),89
2020-06-28,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),13880
2020-07-05,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4095
2020-07-12,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),8297
2020-07-19,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4460
2020-07-26,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),9125
2020-08-02,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2381
2020-08-09,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),352
2020-08-16,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1425
2020-08-23,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1683
2020-08-30,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1285
2020-09-06,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),8621
2020-09-13,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2815
2020-09-20,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4280
2020-09-27,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),5053
2020-10-04,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1241
2020-10-11,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1284
2020-10-18,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),40
2020-10-25,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1485
2020-11-01,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),96
2020-11-08,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),326
2020-11-15,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),19
2020-11-22,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1039
2020-11-29,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),179
2020-12-06,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),951
2020-12-13,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),398
2020-12-20,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2699
2020-12-27,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),5729
2021-01-03,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),7500
2021-01-10,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1023
2021-01-17,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2610
2021-01-24,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3719
2021-01-31,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),812
2021-02-07,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),707
2021-02-14,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),954
2021-02-21,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),355
2021-02-28,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1218
2021-03-07,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),890
2021-03-14,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1197
2021-03-21,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),749
2021-03-28,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),292
2021-04-04,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),157
2021-04-11,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),5
2021-04-18,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-04-25,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-02,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-09,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-16,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-23,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2021-05-30,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),97
2021-06-06,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),85
2021-06-13,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),435
2021-06-20,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2171
2021-06-27,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),85
2021-07-04,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),292
2021-07-11,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),845
2021-07-18,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4277
2021-07-25,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),53
2021-08-01,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),20096
2021-08-08,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),24091
2021-08-15,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2270
2021-08-22,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),6920
2021-08-29,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),6937
2021-09-05,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),46
2021-09-12,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),872
2021-09-19,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2637
2021-09-26,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),605
2021-10-03,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1944
2021-10-10,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1582
2021-10-17,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2736
2021-10-24,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1540
2021-10-31,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2325
2021-11-07,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),105
2021-11-14,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),222
2021-11-21,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),501
2021-11-28,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),329
2021-12-05,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),515
2021-12-12,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1849
2021-12-19,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3383
2021-12-26,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1047
2022-01-02,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3487
2022-01-09,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),472
2022-01-16,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2053
2022-01-23,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),42
2022-01-30,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2064
2022-02-06,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),481
2022-02-13,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3484
2022-02-20,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1189
2022-02-27,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),20
2022-03-06,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),218
2022-03-13,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),51
2022-03-20,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),58
2022-03-27,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),122
2022-04-03,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),25
2022-04-10,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4
2022-04-17,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-04-24,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-01,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-08,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-15,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-22,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-05-29,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),28
2022-06-05,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),168
2022-06-12,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),111
2022-06-19,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2035
2022-06-26,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2804
2022-07-03,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),207
2022-07-10,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1330
2022-07-17,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),951
2022-07-24,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4176
2022-07-31,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1464
2022-08-07,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1801
2022-08-14,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),686
2022-08-21,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2387
2022-08-28,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1858
2022-09-04,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1969
2022-09-11,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),429
2022-09-18,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3793
2022-09-25,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),6435
2022-10-02,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3761
2022-10-09,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2930
2022-10-16,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1851
2022-10-23,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),232
2022-10-30,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),945
2022-11-06,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4
2022-11-13,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2022-11-20,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),359
2022-11-27,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),157
2022-12-04,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),210
2022-12-11,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),486
2022-12-18,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2831
2022-12-25,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),340
2023-01-01,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),424
2023-01-08,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),409
2023-01-15,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),211
2023-01-22,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),817
2023-01-29,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),28
2023-02-05,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),514
2023-02-12,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),391
2023-02-19,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),21
2023-02-26,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),462
2023-03-05,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),135
2023-03-12,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),427
2023-03-19,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),535
2023-03-26,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),5
2023-04-02,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),13
2023-04-09,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-04-16,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-04-23,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-04-30,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-07,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-14,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-21,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2023-05-28,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),101
2023-06-04,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),167
2023-06-11,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),841
2023-06-18,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),100
2023-06-25,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1109
2023-07-02,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1121
2023-07-09,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),769
2023-07-16,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),6877
2023-07-23,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1740
2023-07-30,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3065
2023-08-06,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),457
2023-08-13,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),5412
2023-08-20,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),929
2023-08-27,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1444
2023-09-03,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1375
2023-09-10,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),5655
2023-09-17,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2702
2023-09-24,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),5048
2023-10-01,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),541
2023-10-08,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),745
2023-10-15,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),6741
2023-10-22,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3097
2023-10-29,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),445
2023-11-05,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),27
2023-11-12,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),450
2023-11-19,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),114
2023-11-26,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),210
2023-12-03,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),399
2023-12-10,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),770
2023-12-17,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3905
2023-12-24,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),471
2023-12-31,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),195
2024-01-07,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),89
2024-01-14,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2044
2024-01-21,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1490
2024-01-28,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),85
2024-02-04,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1640
2024-02-11,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),22
2024-02-18,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2332
2024-02-25,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),437
2024-03-03,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),577
2024-03-10,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),46
2024-03-17,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),94
2024-03-24,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),7
2024-03-31,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1
2024-04-07,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-04-14,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-04-21,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-04-28,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-05,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-12,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-19,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),0
2024-05-26,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),48
2024-06-02,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),41
2024-06-09,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),113
2024-06-16,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),238
2024-06-23,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),660
2024-06-30,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1181
2024-07-07,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),398
2024-07-14,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),899
2024-07-21,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),202
2024-07-28,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3297
2024-08-04,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),959
2024-08-11,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1308
2024-08-18,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4905
2024-08-25,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),4082
2024-09-01,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1756
2024-09-08,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),3620
2024-09-15,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1260
2024-09-22,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),1929
2024-09-29,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),2114
2024-10-06,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),954
2024-10-13,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),56
2024-10-20,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),165
2024-10-27,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),898
2024-11-03,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),674
2024-11-10,Madhya Pradesh,Endemic Aggregate (Dengue/Malaria/Viral),24
